created_at,entry_id,TimePeriod,Inst g,Avg g,Lengths,latitude,longitude,elevation,status
2024-05-07T23:23:30+00:00,888,0.98303,10.27374,0.05766,22.70000,,,,
2024-05-07T23:23:59+00:00,889,18.06931,1.02297,0.00593,19.00000,,,,
2024-05-07T23:24:14+00:00,890,0.98515,8.72876,0.04526,19.00000,,,,
2024-05-07T23:24:30+00:00,891,0.90170,10.22554,0.04987,19.00000,,,,
2024-05-07T23:24:47+00:00,892,1.97595,2.92114,0.01362,19.00000,,,,
2024-05-07T23:25:02+00:00,893,0.97454,8.89794,0.03905,19.00000,,,,
2024-05-07T23:25:18+00:00,894,0.97737,8.85229,0.03690,19.00000,,,,
2024-05-07T23:25:33+00:00,895,0.91726,9.91522,0.03949,19.00000,,,,
2024-05-07T23:25:49+00:00,896,0.99151,8.62985,0.03296,19.00000,,,,
2024-05-07T23:26:04+00:00,897,0.89250,10.41659,0.03813,19.00000,,,,
2024-05-07T23:26:20+00:00,898,0.87694,10.75369,0.03770,19.00000,,,,
2024-05-07T23:26:35+00:00,899,0.99929,8.51152,0.02875,19.00000,,,,
2024-05-07T23:26:51+00:00,900,1.00849,8.37519,0.02730,19.00000,,,,
2024-05-07T23:27:07+00:00,901,1.26379,5.69638,0.01800,19.00000,,,,
2024-05-07T23:27:22+00:00,902,1.26025,5.72277,0.01752,19.00000,,,,
2024-05-07T23:27:38+00:00,903,1.47100,4.46645,0.01326,19.00000,,,,
2024-05-07T23:27:55+00:00,904,1.25884,5.73339,0.01649,19.00000,,,,
2024-05-07T23:28:11+00:00,905,1.25813,5.73871,0.01603,19.00000,,,,
2024-05-07T23:28:26+00:00,906,0.76874,13.69267,0.03715,19.00000,,,,
2024-05-07T23:28:42+00:00,907,1.25813,5.73871,0.01519,19.00000,,,,
2024-05-07T23:28:58+00:00,908,1.25884,5.73339,0.01478,19.00000,,,,
2024-05-07T23:29:14+00:00,909,1.25813,5.73871,0.01443,19.00000,,,,
2024-05-07T23:29:30+00:00,910,1.25248,5.78162,0.01417,19.00000,,,,
2024-05-07T23:30:51+00:00,911,57.23550,1.00253,0.00248,21.00000,,,,
2024-05-07T23:31:07+00:00,912,0.94979,10.19022,0.02415,21.00000,,,,
2024-05-07T23:31:22+00:00,913,1.02263,8.92759,0.02063,21.00000,,,,
2024-05-07T23:31:38+00:00,914,0.94059,10.37075,0.02331,21.00000,,,,
2024-05-07T23:31:54+00:00,915,0.96252,9.94874,0.02182,21.00000,,,,
2024-05-07T23:32:10+00:00,916,0.92574,10.67383,0.02280,21.00000,,,,
2024-05-07T23:32:25+00:00,917,0.96322,9.93560,0.02075,21.00000,,,,
2024-05-07T23:32:41+00:00,918,0.85361,12.37793,0.02520,21.00000,,,,
2024-05-08T07:02:50+00:00,919,52.30764,1.00231,8.04046,16.00000,,,,
2024-05-08T07:03:06+00:00,920,0.98868,7.46196,2.95270,16.00000,,,,
2024-05-08T07:03:23+00:00,921,2.02970,2.53326,4.68122,16.00000,,,,
2024-05-08T07:03:40+00:00,922,4.18670,1.36036,3.89732,16.00000,,,,
2024-05-08T07:03:59+00:00,923,8.20863,1.09374,2.24987,16.00000,,,,
2024-05-08T07:04:14+00:00,924,1.20085,5.38029,3.42075,16.00000,,,,
2024-05-08T07:04:29+00:00,925,1.31542,4.65050,6.62203,16.00000,,,,
2024-05-08T07:04:46+00:00,926,0.91726,8.50756,7.67312,16.00000,,,,
2024-05-08T07:05:06+00:00,927,4.40948,1.32487,4.81574,16.00000,,,,
2024-05-08T07:05:24+00:00,928,5.38685,1.21768,5.49464,16.00000,,,,
2024-05-08T07:07:27+00:00,929,82.13932,1.00140,4.16680,24.00000,,,,
2024-05-08T07:10:34+00:00,930,23.02970,1.01638,8.04328,22.00000,,,,
2024-05-08T07:10:53+00:00,931,3.24894,1.82281,3.76922,22.00000,,,,
2024-05-08T07:11:09+00:00,932,11.38260,1.06703,2.02263,22.00000,,,,
2024-05-08T07:11:30+00:00,933,4.75460,1.38420,6.24884,22.00000,,,,
2024-05-08T07:12:39+00:00,934,44.73267,1.00316,3.20392,16.00000,,,,
2024-05-08T07:12:55+00:00,935,0.87553,9.24019,5.32285,16.00000,,,,
2024-05-08T07:13:11+00:00,936,0.83734,10.00897,9.24942,16.00000,,,,
2024-05-08T07:13:27+00:00,937,1.17751,5.55565,8.43290,16.00000,,,,
2024-05-08T07:13:43+00:00,938,0.88402,9.08274,7.70010,16.00000,,,,
2024-05-08T07:14:00+00:00,939,0.90099,8.78108,8.40199,16.00000,,,,
2024-05-08T07:14:15+00:00,940,0.85644,9.61173,9.23230,16.00000,,,,
2024-05-08T07:14:31+00:00,941,0.92008,8.46146,9.02137,16.00000,,,,
2024-05-08T07:14:47+00:00,942,0.86634,9.41601,9.32012,16.00000,,,,
2024-05-08T07:16:09+00:00,943,37.66761,1.00445,8.04089,16.00000,,,,
2024-05-08T07:16:25+00:00,944,2.65064,1.89904,2.06752,16.00000,,,,
2024-05-08T07:16:41+00:00,945,2.74752,1.83675,4.31752,16.00000,,,,
2024-05-08T07:23:53+00:00,946,52.45120,1.00297,8.04059,20.70000,,,,
2024-05-08T07:38:37+00:00,947,24.54597,1.01356,8.04271,20.70000,,,,
2024-05-08T07:38:52+00:00,948,0.90736,10.92603,6.92760,20.70000,,,,
2024-05-08T07:39:08+00:00,949,0.91443,10.77309,8.51790,20.70000,,,,
2024-05-08T07:39:24+00:00,950,1.04880,8.42928,8.26573,20.70000,,,,
2024-05-08T07:39:39+00:00,951,0.99859,9.19520,6.02617,20.70000,,,,
2024-05-08T07:40:01+00:00,952,15.77369,1.03284,4.54689,20.70000,,,,
2024-05-08T07:40:19+00:00,953,7.33876,1.15173,4.30076,20.70000,,,,
2024-05-08T07:40:43+00:00,954,7.03112,1.16530,6.33590,20.70000,,,,
2024-05-08T07:41:00+00:00,955,1.67397,3.91630,7.39323,20.70000,,,,
2024-05-08T07:41:48+00:00,956,31.31542,1.00833,3.97058,20.70000,,,,
2024-05-08T07:45:16+00:00,957,139.08133,1.00054,7.65763,26.70000,,,,
2024-05-08T07:45:32+00:00,958,0.70438,22.24473,17.59426,26.70000,,,,
2024-05-08T07:45:48+00:00,959,0.84088,15.90755,10.24732,26.70000,,,,
2024-05-08T07:46:03+00:00,960,0.96181,12.39441,15.40323,26.70000,,,,
2024-05-08T07:46:19+00:00,961,0.75389,19.54622,10.40409,26.70000,,,,
2024-05-08T07:46:36+00:00,962,2.13861,3.30466,8.25532,26.70000,,,,
2024-05-08T07:46:52+00:00,963,2.49717,2.69034,9.51667,26.70000,,,,
2024-05-08T07:48:12+00:00,964,46.33805,1.00491,10.57107,26.70000,,,,
2024-05-08T07:48:35+00:00,965,6.29774,1.26577,7.20048,26.70000,,,,
2024-05-08T07:48:51+00:00,966,0.79137,17.83099,15.06691,26.70000,,,,
2024-05-08T07:49:07+00:00,967,1.07072,10.19429,13.27144,26.70000,,,,
2024-05-08T07:49:23+00:00,968,0.88260,14.53134,18.42063,26.70000,,,,
2024-05-08T07:49:39+00:00,969,0.77369,18.60902,15.24360,26.70000,,,,
2024-05-08T07:49:56+00:00,970,1.10679,9.60481,14.17206,26.70000,,,,
2024-05-08T07:51:07+00:00,971,41.98235,1.00464,8.04093,20.70000,,,,
2024-05-08T07:51:23+00:00,972,0.98500,9.42283,9.06456,20.70000,,,,
2024-05-08T07:52:08+00:00,973,22.50297,1.01559,5.85460,20.00000,,,,
2024-05-08T07:52:25+00:00,974,5.54372,1.25691,7.70681,20.00000,,,,
2024-05-08T07:52:42+00:00,975,2.02020,2.93464,7.04888,20.00000,,,,
2024-05-08T07:53:40+00:00,976,40.70107,1.00560,5.56225,23.50000,,,,
2024-05-08T07:54:26+00:00,977,25.25432,1.01455,8.04291,23.50000,,,,
2024-05-08T07:54:42+00:00,978,0.93267,11.66518,10.59912,23.50000,,,,
2024-05-08T07:54:57+00:00,979,0.96803,10.90035,10.46298,23.50000,,,,
2024-05-08T07:55:13+00:00,980,1.43896,5.48052,8.38678,23.50000,,,,
2024-05-08T07:55:44+00:00,981,21.61060,1.01750,7.62594,20.70000,,,,
2024-05-08T07:56:00+00:00,982,0.97934,9.52041,8.90647,20.70000,,,,
2024-05-08T07:56:43+00:00,983,28.25033,1.00791,7.58311,16.00000,,,,
2024-05-08T07:56:59+00:00,984,1.16814,5.62903,7.15010,16.00000,,,,
2024-05-08T07:57:15+00:00,985,0.98500,7.51040,8.42185,16.00000,,,,
2024-05-08T07:57:33+00:00,986,3.60342,1.48646,5.18520,16.00000,,,,
2024-05-08T07:57:51+00:00,987,2.78317,1.81545,5.50673,16.00000,,,,
2024-05-08T07:58:18+00:00,988,15.83141,1.02520,5.37721,16.00000,,,,
2024-05-08T07:58:34+00:00,989,1.17945,5.54065,5.59245,16.00000,,,,
2024-05-08T08:05:24+00:00,990,286.70563,1.00008,4.67237,16.00000,,,,
2024-05-08T08:05:40+00:00,991,0.72196,13.11876,6.51585,16.00000,,,,
2024-05-08T08:05:56+00:00,992,0.92843,8.32791,6.51391,16.00000,,,,
2024-05-08T08:06:12+00:00,993,1.12501,5.99079,5.65625,16.00000,,,,
2024-05-08T08:12:35+00:00,994,34.09315,1.00679,8.04136,20.00000,,,,
2024-05-08T08:13:26+00:00,995,29.11088,1.00932,4.55890,20.00000,,,,
2024-05-08T08:13:52+00:00,996,11.68706,1.05781,1.08253,20.00000,,,,
2024-05-08T08:14:13+00:00,997,13.53897,1.04307,2.07602,20.00000,,,,
2024-05-08T08:14:31+00:00,998,6.58387,1.18215,2.57830,20.00000,,,,
2024-05-08T08:14:51+00:00,999,9.31613,1.07051,1.79664,15.50000,,,,
2024-05-08T08:15:15+00:00,1000,8.67408,1.08133,1.32977,15.50000,,,,
2024-05-08T08:15:32+00:00,1001,6.16880,1.16080,5.84141,15.50000,,,,
2024-05-08T08:15:49+00:00,1002,2.15950,2.31215,7.22193,15.50000,,,,
2024-05-08T08:16:05+00:00,1003,0.99419,7.19086,7.11356,15.50000,,,,
2024-05-08T08:16:20+00:00,1004,0.77428,11.20689,8.65264,15.50000,,,,
2024-05-08T08:16:35+00:00,1005,0.98854,7.26191,4.42833,15.50000,,,,
2024-05-08T08:16:54+00:00,1006,4.74893,1.27133,5.66772,15.50000,,,,
2024-05-08T08:17:10+00:00,1007,0.94682,7.82591,5.76381,15.50000,,,,
2024-05-08T08:17:26+00:00,1008,2.17153,2.29766,4.39700,15.50000,,,,
2024-05-08T08:18:00+00:00,1009,17.89899,1.02095,4.48058,17.00000,,,,
2024-05-08T08:18:17+00:00,1010,0.86479,9.97399,9.11341,17.00000,,,,
2024-05-08T08:19:11+00:00,1011,33.85698,1.00878,5.80278,25.50000,,,,
2024-05-08T08:19:34+00:00,1012,16.30730,1.03786,4.68426,25.50000,,,,
2024-05-08T08:20:17+00:00,1013,30.62550,1.01376,3.88715,32.70000,,,,
2024-05-08T08:20:39+00:00,1014,14.07284,1.06518,3.01230,32.70000,,,,
2024-05-08T08:20:55+00:00,1015,8.10981,1.19628,4.86702,32.70000,,,,
2024-05-08T08:21:12+00:00,1016,1.88020,4.65175,10.52432,32.70000,,,,
2024-05-08T08:21:28+00:00,1017,3.60766,1.99187,9.90881,32.70000,,,,
2024-05-08T08:21:44+00:00,1018,1.03450,13.06282,11.33724,32.70000,,,,
2024-05-08T08:22:00+00:00,1019,0.95459,15.16674,8.39434,32.70000,,,,
2024-05-08T08:22:16+00:00,1020,1.10097,11.65026,8.21093,32.70000,,,,
2024-05-08T08:22:32+00:00,1021,2.91328,2.52105,7.32788,32.70000,,,,
2024-05-08T08:22:51+00:00,1022,4.47033,1.64599,9.24806,32.70000,,,,
2024-05-08T08:23:26+00:00,1023,15.16956,1.05610,2.30300,32.70000,,,,
2024-05-08T08:23:42+00:00,1024,0.96025,15.00032,15.24676,32.70000,,,,
2024-05-08T08:23:58+00:00,1025,2.87863,2.55788,8.23534,32.70000,,,,
2024-05-08T08:24:13+00:00,1026,0.95247,15.22991,12.96751,32.70000,,,,
2024-05-08T08:24:33+00:00,1027,5.21845,1.47405,8.41593,32.70000,,,,
2024-05-08T08:24:49+00:00,1028,0.97864,14.47924,7.07801,32.70000,,,,
2024-05-08T08:25:10+00:00,1029,5.99344,1.35938,7.42061,32.70000,,,,
2024-05-08T08:25:26+00:00,1030,9.84363,1.13323,4.43478,32.70000,,,,
2024-05-08T08:25:47+00:00,1031,4.57569,1.61659,7.84671,32.70000,,,,
2024-05-08T08:26:05+00:00,1032,1.80312,4.97061,10.89322,32.70000,,,,
2024-05-08T08:26:23+00:00,1033,9.46038,1.14424,4.62983,32.70000,,,,
2024-05-08T08:26:42+00:00,1034,2.96631,2.46715,4.33584,32.70000,,,,
2024-05-08T08:26:58+00:00,1035,0.91924,16.27745,6.60065,32.70000,,,,
2024-05-08T08:27:15+00:00,1036,2.25921,3.52927,7.23091,32.70000,,,,
2024-05-08T08:27:31+00:00,1037,0.96591,14.83682,14.99727,32.70000,,,,
2024-05-08T08:27:49+00:00,1038,11.59797,1.09597,15.05964,32.70000,,,,
2024-05-08T08:28:09+00:00,1039,6.24305,1.33122,6.34435,32.70000,,,,
2024-05-08T08:28:38+00:00,1040,17.55393,1.04189,10.29012,32.70000,,,,
2024-05-08T08:28:56+00:00,1041,4.53397,1.62799,4.63058,32.70000,,,,
2024-05-08T08:29:19+00:00,1042,9.21289,1.15210,12.77099,32.70000,,,,
2024-05-08T08:29:35+00:00,1043,1.56058,6.30070,11.54886,32.70000,,,,
2024-05-08T08:31:07+00:00,1044,55.83033,1.00414,8.69594,32.70000,,,,
2024-05-08T08:31:23+00:00,1045,2.53286,3.01227,6.89604,32.70000,,,,
2024-05-08T08:31:39+00:00,1046,1.97283,4.31687,10.23722,32.70000,,,,
2024-05-08T08:32:00+00:00,1047,5.59321,1.41265,7.51639,32.70000,,,,
2024-05-08T08:32:16+00:00,1048,11.75636,1.09340,4.32341,32.70000,,,,
2024-05-08T08:32:32+00:00,1049,3.79433,1.89668,10.31519,32.70000,,,,
2024-05-08T08:32:49+00:00,1050,2.22668,3.60371,3.31228,32.70000,,,,
2024-05-08T08:33:15+00:00,1051,9.82525,1.13373,3.07486,32.70000,,,,
2024-05-08T08:33:33+00:00,1052,3.02783,2.40813,16.41985,32.70000,,,,
2024-05-08T08:33:51+00:00,1053,8.89965,1.16299,6.63998,32.70000,,,,
2024-05-08T08:34:17+00:00,1054,13.92152,1.06661,12.13923,32.70000,,,,
2024-05-08T08:34:49+00:00,1055,14.63358,1.06028,3.98551,32.70000,,,,
2024-05-08T08:35:07+00:00,1056,9.98081,1.12959,1.66745,32.70000,,,,
2024-05-08T08:51:49+00:00,1057,14.89591,1.03736,8.04747,21.00000,,,,
2024-05-08T08:52:16+00:00,1058,11.11289,1.06713,4.45477,21.00000,,,,
2024-05-08T08:52:32+00:00,1059,8.45983,1.11584,7.29161,21.00000,,,,
2024-05-08T08:52:48+00:00,1060,0.87893,11.73166,5.63635,21.00000,,,,
2024-05-08T08:53:04+00:00,1061,1.12289,7.57519,7.74886,21.00000,,,,
2024-05-08T08:53:20+00:00,1062,0.76509,15.16298,12.86994,21.00000,,,,
2024-05-08T08:53:35+00:00,1063,0.83651,12.84785,14.76750,21.00000,,,,
2024-05-08T08:53:50+00:00,1064,0.68094,18.87954,15.82162,21.00000,,,,
2024-05-08T08:54:06+00:00,1065,0.87964,11.71441,15.01988,21.00000,,,,
2024-05-08T08:54:21+00:00,1066,0.69509,18.15940,16.04659,21.00000,,,,
2024-05-08T08:54:37+00:00,1067,0.82237,13.25885,13.42024,21.00000,,,,
2024-05-08T08:54:52+00:00,1068,0.85065,12.45718,14.88315,21.00000,,,,
2024-05-08T08:55:08+00:00,1069,0.72196,16.90587,15.59172,21.00000,,,,
2024-05-08T08:55:24+00:00,1070,0.87823,11.74895,13.89418,21.00000,,,,
2024-05-08T08:55:39+00:00,1071,0.70781,17.54782,14.59890,21.00000,,,,
2024-05-08T08:55:54+00:00,1072,0.92065,10.78109,12.96392,21.00000,,,,
2024-05-08T08:56:10+00:00,1073,0.86338,12.12187,14.91147,21.00000,,,,
2024-05-08T08:56:26+00:00,1074,0.76509,15.16298,12.61593,21.00000,,,,
2024-05-08T09:21:44+00:00,1075,51.62870,1.00311,8.04062,21.00000,,,,
2024-05-08T09:22:00+00:00,1076,1.31663,5.78244,6.55950,21.00000,,,,
2024-05-08T09:22:15+00:00,1077,1.31310,5.80823,5.01234,21.00000,,,,
2024-05-08T09:22:31+00:00,1078,0.72408,16.81281,10.98315,21.00000,,,,
2024-05-08T09:22:47+00:00,1079,1.00268,9.24625,9.49478,21.00000,,,,
2024-05-08T09:23:03+00:00,1080,1.01470,9.05203,8.79754,21.00000,,,,
2024-05-08T09:25:05+00:00,1081,35.14674,1.00725,8.04145,22.70000,,,,
2024-05-08T09:25:20+00:00,1082,0.94894,10.95201,11.57134,22.70000,,,,
2024-05-08T09:25:36+00:00,1083,1.06207,8.94467,7.00790,22.70000,,,,
2024-05-08T09:25:52+00:00,1084,0.86267,13.04193,9.76218,22.70000,,,,
2024-05-08T09:26:07+00:00,1085,1.35694,5.86705,7.79753,22.70000,,,,
2024-05-08T09:30:27+00:00,1086,86.17369,1.00121,8.04024,22.70000,,,,
2024-05-08T09:36:29+00:00,1087,197.43271,1.00022,8.04004,22.00000,,,,
2024-05-08T09:54:14+00:00,1088,20.14286,0.02433,7.84487,22.00000,,,,
2024-05-08T09:54:30+00:00,1089,1.05163,8.92435,10.98071,22.00000,,,,
2024-05-08T09:54:45+00:00,1090,0.85785,13.41149,11.10575,22.00000,,,,
2024-05-08T09:55:00+00:00,1091,1.14074,7.58455,10.55110,22.00000,,,,
2024-05-08T09:55:17+00:00,1092,1.36563,5.29217,5.30217,22.00000,,,,
2024-05-08T09:55:33+00:00,1093,3.21782,0.95318,4.40693,22.00000,,,,
2024-05-08T09:57:16+00:00,1094,17.02334,0.03406,7.84681,22.00000,,,,
2024-05-08T09:57:32+00:00,1095,0.87482,12.89612,12.13723,22.00000,,,,
2024-05-08T09:57:47+00:00,1096,0.90170,12.13887,10.75932,22.00000,,,,
2024-05-08T09:58:03+00:00,1097,1.38472,5.14723,7.90400,22.00000,,,,
2024-05-08T10:42:22+00:00,1098,86.90099,0.00115,7.84023,20.00000,,,,
2024-05-08T11:05:11+00:00,1099,50.00212,0.00379,7.84076,21.00000,,,,
2024-05-08T11:08:38+00:00,1100,42.05658,0.00424,7.84085,17.50000,,,,
2024-05-08T11:10:01+00:00,1101,58.51556,0.00231,5.88131,18.00000,,,,
2024-05-08T11:10:43+00:00,1102,21.14569,0.01678,5.10909,17.50000,,,,
2024-05-08T11:11:01+00:00,1103,4.29915,0.40583,5.02497,17.50000,,,,
2024-05-08T11:11:17+00:00,1104,1.17680,5.41634,4.13193,17.50000,,,,
2024-05-08T11:11:46+00:00,1105,20.27510,0.02305,3.06745,21.00000,,,,
2024-05-08T11:12:01+00:00,1106,1.30835,5.53511,6.92895,21.00000,,,,
2024-05-08T11:12:22+00:00,1107,4.12164,0.55774,3.91399,21.00000,,,,
2024-05-08T11:14:21+00:00,1108,79.13084,0.00101,7.84020,15.50000,,,,
2024-05-08T11:15:37+00:00,1109,47.89675,0.00275,2.48826,15.50000,,,,
2024-05-08T11:15:53+00:00,1110,1.39038,3.26747,3.34446,15.50000,,,,
2024-05-08T11:16:15+00:00,1111,8.08911,0.09653,3.23998,15.50000,,,,
2024-05-08T11:17:59+00:00,1112,68.97949,0.00191,2.55856,20.70000,,,,
2024-05-08T11:22:22+00:00,1113,23.04455,0.01412,7.84283,17.50000,,,,
2024-05-08T11:23:42+00:00,1114,53.71994,0.00301,3.39560,20.00000,,,,
2024-05-08T11:23:59+00:00,1115,1.16337,6.41726,5.45283,20.00000,,,,
2024-05-08T11:24:15+00:00,1116,1.25530,5.51169,5.04912,20.00000,,,,
2024-05-08T11:25:09+00:00,1117,29.23550,0.01201,4.01038,22.70000,,,,
2024-05-08T11:25:25+00:00,1118,1.36068,5.54398,5.90966,22.70000,,,,
2024-05-08T11:25:40+00:00,1119,1.04526,9.39470,7.15221,22.70000,,,,
2024-05-08T11:25:56+00:00,1120,1.34158,5.70292,7.64911,22.70000,,,,
2024-05-08T11:26:29+00:00,1121,21.43352,0.01633,4.90892,17.50000,,,,
2024-05-08T11:27:06+00:00,1122,22.29915,0.02144,1.97676,23.50000,,,,
2024-05-08T11:27:23+00:00,1123,1.39816,5.45267,5.65128,23.50000,,,,
2024-05-08T11:27:39+00:00,1124,1.34653,5.87880,5.28976,23.50000,,,,
2024-05-08T11:28:52+00:00,1125,48.88897,0.00429,5.04793,22.70000,,,,
2024-05-08T11:33:50+00:00,1126,94.16478,0.00120,7.84024,9.00000,,,,
2024-05-08T11:34:05+00:00,1127,1.36917,5.68606,7.53194,9.00000,,,,
2024-05-08T11:34:21+00:00,1128,1.48020,4.86501,6.23642,9.00000,,,,
2024-05-08T11:36:53+00:00,1129,100.62022,0.00062,5.12335,9.00000,,,,
2024-05-08T11:37:10+00:00,1130,12.43777,0.03062,3.52914,9.00000,,,,
2024-05-08T11:37:27+00:00,1131,1.57779,1.90301,2.21659,9.00000,,,,
2024-05-08T11:37:51+00:00,1132,17.32744,0.03419,1.86092,9.00000,,,,
2024-05-08T11:38:07+00:00,1133,1.34795,5.64919,5.28237,9.00000,,,,
2024-05-08T11:38:23+00:00,1134,1.35290,5.60792,5.31582,9.00000,,,,
2024-05-08T11:39:00+00:00,1135,23.95332,0.02271,5.26114,9.00000,,,,
2024-05-08T11:39:16+00:00,1136,1.13366,10.13691,8.43457,9.00000,,,,
2024-05-08T11:39:32+00:00,1137,0.86846,17.27332,11.22788,9.00000,,,,
2024-05-08T11:39:47+00:00,1138,0.97383,13.73740,12.47071,9.00000,,,,
2024-05-08T11:40:27+00:00,1139,27.91018,0.01926,10.24327,9.00000,,,,
2024-05-08T11:40:44+00:00,1140,1.56506,6.12462,7.34631,9.00000,,,,
2024-05-08T11:41:00+00:00,1141,1.56153,6.15239,8.55989,9.00000,,,,
2024-05-08T11:41:46+00:00,1142,26.25106,0.02062,6.17215,9.00000,,,,
2024-05-08T11:42:02+00:00,1143,1.50212,6.29872,10.38140,9.00000,,,,
2024-05-08T11:42:17+00:00,1144,1.14922,10.76104,9.66809,9.00000,,,,
2024-05-08T11:43:11+00:00,1145,35.76733,0.01111,8.86276,9.00000,,,,
2024-05-08T11:43:28+00:00,1146,1.73621,4.71474,9.33557,9.00000,,,,
2024-05-08T11:43:44+00:00,1147,1.54102,5.98476,9.40182,9.00000,,,,
2024-05-08T11:44:00+00:00,1148,1.19661,9.92568,7.14270,9.00000,,,,
2024-05-08T11:44:17+00:00,1149,1.36917,7.58142,9.58590,9.00000,,,,
2024-05-08T11:44:32+00:00,1150,1.54385,5.96285,7.61094,9.00000,,,,
2024-05-08T11:44:49+00:00,1151,1.54102,5.98476,5.98916,9.00000,,,,
2024-05-08T11:45:04+00:00,1152,1.53465,6.03450,6.08903,9.00000,,,,
2024-05-08T11:49:42+00:00,1153,196.20862,0.00037,4.90306,9.00000,,,,
2024-05-08T11:50:36+00:00,1154,2.75813,1.86824,2.52583,9.00000,,,,
2024-05-08T11:50:51+00:00,1155,1.54809,5.93020,5.98936,9.00000,,,,
2024-05-08T11:51:07+00:00,1156,1.54597,5.94649,5.97610,9.00000,,,,
2024-05-08T11:51:31+00:00,1157,8.45120,0.19899,3.71790,9.00000,,,,
2024-05-08T11:53:03+00:00,1158,61.08062,0.00381,3.77325,9.00000,,,,
2024-05-08T11:53:19+00:00,1159,1.14851,10.77430,8.62090,9.00000,,,,
2024-05-08T11:53:35+00:00,1160,1.11315,11.46969,10.82785,9.00000,,,,
2024-05-08T11:56:01+00:00,1161,28.75389,0.01719,7.84344,9.00000,,,,
2024-05-08T11:56:17+00:00,1162,1.38543,7.40444,11.04261,9.00000,,,,
2024-05-08T11:56:34+00:00,1163,1.18246,10.16456,8.85876,9.00000,,,,
2024-05-08T11:57:08+00:00,1164,21.06365,0.02936,6.69686,9.00000,,,,
2024-05-08T11:57:24+00:00,1165,1.36139,7.02928,10.86404,9.00000,,,,
2024-05-08T11:57:41+00:00,1166,1.50778,5.73058,8.79918,9.00000,,,,
2024-05-08T11:59:10+00:00,1167,41.31400,0.00763,8.82076,9.00000,,,,
2024-05-08T12:00:12+00:00,1168,35.20014,0.01051,7.40070,9.00000,,,,
2024-05-08T12:00:28+00:00,1169,1.24540,8.39951,7.91045,9.00000,,,,
2024-05-08T12:00:44+00:00,1170,1.28218,7.92459,8.53357,9.00000,,,,
2024-05-08T12:01:00+00:00,1171,1.37553,6.88547,9.77533,9.00000,,,,
2024-05-08T12:03:36+00:00,1172,22.70156,0.02528,8.82253,9.00000,,,,
2024-05-08T12:03:52+00:00,1173,1.46888,6.03809,7.30678,9.00000,,,,
2024-05-08T12:04:07+00:00,1174,1.10750,10.62158,7.66553,9.00000,,,,
2024-05-08T12:05:30+00:00,1175,51.20792,0.00497,6.76334,9.00000,,,,
2024-05-08T12:05:46+00:00,1176,1.11315,10.51388,9.31913,9.00000,,,,
2024-05-08T12:06:02+00:00,1177,1.34795,7.17012,9.21143,9.00000,,,,
2024-05-08T12:07:33+00:00,1178,57.53183,0.00394,7.71815,9.00000,,,,
2024-05-08T12:07:48+00:00,1179,1.11103,10.55407,8.35369,9.00000,,,,
2024-05-08T12:08:04+00:00,1180,1.48020,5.94613,7.48138,9.00000,,,,
2024-05-08T12:08:45+00:00,1181,23.34088,0.01015,6.32557,9.00000,,,,
